"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"20396","V Kohli",NA,"DNB","-","-","-","-","2","England","Test","Mumbai","2012-11-23","",""
"20397","V Sehwag",NA,"DNB","-","-","-","-","2","England","Test","Mumbai","2012-11-23","",""
"20398","SR Tendulkar",NA,"DNB","-","-","-","-","2","England","Test","Mumbai","2012-11-23","",""
"20399","G Gambhir",NA,"DNB","-","-","-","-","2","England","Test","Mumbai","2012-11-23","",""
"20400","CA Pujara",NA,"DNB","-","-","-","-","2","England","Test","Mumbai","2012-11-23","",""
"20401","MS Dhoni",NA,"DNB","-","-","-","-","2","England","Test","Mumbai","2012-11-23","",""
"20402","V Sehwag",NA,"DNB","-","-","-","-","4","England","Test","Mumbai","2012-11-23","",""
"20403","V Kohli",NA,"DNB","-","-","-","-","4","England","Test","Mumbai","2012-11-23","",""
"20404","SR Tendulkar",NA,"DNB","-","-","-","-","4","England","Test","Mumbai","2012-11-23","",""
"20405","G Gambhir",NA,"DNB","-","-","-","-","4","England","Test","Mumbai","2012-11-23","",""
"20406","Yuvraj Singh",NA,"DNB","-","-","-","-","4","England","Test","Mumbai","2012-11-23","",""
"20407","CA Pujara",NA,"DNB","-","-","-","-","4","England","Test","Mumbai","2012-11-23","",""
"20408","MS Dhoni",NA,"DNB","-","-","-","-","4","England","Test","Mumbai","2012-11-23","",""
"20409","Z Khan",NA,"DNB","-","-","-","-","4","England","Test","Mumbai","2012-11-23","",""
"20410","G Gambhir",NA,"DNB","-","-","-","-","2","England","Test","Kolkata","2012-12-05","",""
"20411","SR Tendulkar",NA,"DNB","-","-","-","-","2","England","Test","Kolkata","2012-12-05","",""
"20412","CA Pujara",NA,"DNB","-","-","-","-","2","England","Test","Kolkata","2012-12-05","",""
"20413","V Kohli",NA,"DNB","-","-","-","-","2","England","Test","Kolkata","2012-12-05","",""
"20414","V Sehwag",NA,"DNB","-","-","-","-","2","England","Test","Kolkata","2012-12-05","",""
"20415","MS Dhoni",NA,"DNB","-","-","-","-","2","England","Test","Kolkata","2012-12-05","",""
"20416","Yuvraj Singh",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20417","CA Pujara",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20418","Z Khan",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20419","V Kohli",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20420","MS Dhoni",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20421","V Sehwag",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20422","I Sharma",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20423","G Gambhir",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20424","SR Tendulkar",NA,"DNB","-","-","-","-","4","England","Test","Kolkata","2012-12-05","",""
"20425","MS Dhoni",NA,"DNB","-","-","-","-","1","England","Test","Nagpur","2012-12-13","",""
"20426","CA Pujara",NA,"DNB","-","-","-","-","1","England","Test","Nagpur","2012-12-13","",""
"20427","SR Tendulkar",NA,"DNB","-","-","-","-","1","England","Test","Nagpur","2012-12-13","",""
"20428","V Sehwag",NA,"DNB","-","-","-","-","1","England","Test","Nagpur","2012-12-13","",""
"20429","V Kohli",NA,"DNB","-","-","-","-","1","England","Test","Nagpur","2012-12-13","",""
"20430","G Gambhir",NA,"DNB","-","-","-","-","1","England","Test","Nagpur","2012-12-13","",""
"20431","SR Tendulkar",NA,"DNB","-","-","-","-","3","England","Test","Nagpur","2012-12-13","",""
"20432","V Sehwag",NA,"DNB","-","-","-","-","3","England","Test","Nagpur","2012-12-13","",""
"20433","V Kohli",NA,"DNB","-","-","-","-","3","England","Test","Nagpur","2012-12-13","",""
"20434","MS Dhoni",NA,"DNB","-","-","-","-","3","England","Test","Nagpur","2012-12-13","",""
"20435","CA Pujara",NA,"DNB","-","-","-","-","3","England","Test","Nagpur","2012-12-13","",""
"20436","SK Raina",NA,"DNB","-","-","-","-","1","England","T20I","Pune","2012-12-20","",""
"20437","G Gambhir",NA,"DNB","-","-","-","-","1","England","T20I","Pune","2012-12-20","",""
"20438","AM Rahane",NA,"DNB","-","-","-","-","1","England","T20I","Pune","2012-12-20","",""
"20439","MS Dhoni",NA,"DNB","-","-","-","-","1","England","T20I","Pune","2012-12-20","",""
"20440","G Gambhir",NA,"DNB","-","-","-","-","2","England","T20I","Mumbai","2012-12-22","",""
"20441","AM Rahane",NA,"DNB","-","-","-","-","2","England","T20I","Mumbai","2012-12-22","",""
"20442","V Kohli",NA,"DNB","-","-","-","-","2","England","T20I","Mumbai","2012-12-22","",""
"20443","MS Dhoni",NA,"DNB","-","-","-","-","2","England","T20I","Mumbai","2012-12-22","",""
"20444","RG Sharma",NA,"DNB","-","-","-","-","2","England","T20I","Mumbai","2012-12-22","",""
"20445","SK Raina",NA,"DNB","-","-","-","-","2","England","T20I","Mumbai","2012-12-22","",""
"20446","MS Dhoni",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Bengaluru","2012-12-25","",""
"20447","RG Sharma",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Bengaluru","2012-12-25","",""
"20448","SK Raina",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Bengaluru","2012-12-25","",""
"20449","G Gambhir",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Bengaluru","2012-12-25","",""
"20450","AM Rahane",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Bengaluru","2012-12-25","",""
"20451","MS Dhoni",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Ahmedabad","2012-12-28","",""
"20452","V Kohli",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Ahmedabad","2012-12-28","",""
"20453","RG Sharma",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Ahmedabad","2012-12-28","",""
"20454","G Gambhir",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Ahmedabad","2012-12-28","",""
"20455","AM Rahane",NA,"DNB","-","-","-","-","2","Pakistan","T20I","Ahmedabad","2012-12-28","",""
"20456","RG Sharma",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Chennai","2012-12-30","",""
"20457","V Sehwag",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Chennai","2012-12-30","",""
"20458","G Gambhir",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Chennai","2012-12-30","",""
"20459","MS Dhoni",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Chennai","2012-12-30","",""
"20460","V Sehwag",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Kolkata","2013-01-03","",""
"20461","G Gambhir",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Kolkata","2013-01-03","",""
"20462","V Kohli",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Kolkata","2013-01-03","",""
"20463","MS Dhoni",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Kolkata","2013-01-03","",""
"20464","Yuvraj Singh",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Delhi","2013-01-06","",""
"20465","MS Dhoni",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Delhi","2013-01-06","",""
"20466","AM Rahane",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Delhi","2013-01-06","",""
"20467","V Kohli",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Delhi","2013-01-06","",""
"20468","SK Raina",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Delhi","2013-01-06","",""
"20469","G Gambhir",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Delhi","2013-01-06","",""
"20470","G Gambhir",NA,"DNB","-","-","-","-","1","England","ODI","Rajkot","2013-01-11","",""
"20471","Yuvraj Singh",NA,"DNB","-","-","-","-","1","England","ODI","Rajkot","2013-01-11","",""
"20472","AM Rahane",NA,"DNB","-","-","-","-","1","England","ODI","Rajkot","2013-01-11","",""
"20473","MS Dhoni",NA,"DNB","-","-","-","-","1","England","ODI","Rajkot","2013-01-11","",""
"20474","G Gambhir",NA,"DNB","-","-","-","-","2","England","ODI","Kochi","2013-01-15","",""
"20475","AM Rahane",NA,"DNB","-","-","-","-","2","England","ODI","Kochi","2013-01-15","",""
"20476","MS Dhoni",NA,"DNB","-","-","-","-","2","England","ODI","Kochi","2013-01-15","",""
"20477","V Kohli",NA,"DNB","-","-","-","-","2","England","ODI","Kochi","2013-01-15","",""
"20478","SK Raina",NA,"DNB","-","-","-","-","2","England","ODI","Kochi","2013-01-15","",""
"20479","MS Dhoni",NA,"DNB","-","-","-","-","1","England","ODI","Ranchi","2013-01-19","",""
"20480","AM Rahane",NA,"DNB","-","-","-","-","1","England","ODI","Ranchi","2013-01-19","",""
"20481","V Kohli",NA,"DNB","-","-","-","-","1","England","ODI","Ranchi","2013-01-19","",""
"20482","G Gambhir",NA,"DNB","-","-","-","-","1","England","ODI","Ranchi","2013-01-19","",""
"20483","Yuvraj Singh",NA,"DNB","-","-","-","-","1","England","ODI","Ranchi","2013-01-19","",""
"20484","RG Sharma",NA,"DNB","-","-","-","-","1","England","ODI","Mohali","2013-01-23","",""
"20485","G Gambhir",NA,"DNB","-","-","-","-","1","England","ODI","Mohali","2013-01-23","",""
"20486","Yuvraj Singh",NA,"DNB","-","-","-","-","1","England","ODI","Mohali","2013-01-23","",""
"20487","MS Dhoni",NA,"DNB","-","-","-","-","1","England","ODI","Mohali","2013-01-23","",""
"20488","V Kohli",NA,"DNB","-","-","-","-","1","England","ODI","Mohali","2013-01-23","",""
"20489","G Gambhir",NA,"DNB","-","-","-","-","2","England","ODI","Dharamsala","2013-01-27","",""
"20490","V Kohli",NA,"DNB","-","-","-","-","2","England","ODI","Dharamsala","2013-01-27","",""
"20491","MS Dhoni",NA,"DNB","-","-","-","-","2","England","ODI","Dharamsala","2013-01-27","",""
"20492","RG Sharma",NA,"DNB","-","-","-","-","2","England","ODI","Dharamsala","2013-01-27","",""
"20493","SK Raina",NA,"DNB","-","-","-","-","2","England","ODI","Dharamsala","2013-01-27","",""
"20494","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","Test","Chennai","2013-02-22","",""
"20495","CA Pujara",NA,"DNB","-","-","-","-","1","Australia","Test","Chennai","2013-02-22","",""
"20496","V Kohli",NA,"DNB","-","-","-","-","1","Australia","Test","Chennai","2013-02-22","",""
"20497","SR Tendulkar",NA,"DNB","-","-","-","-","1","Australia","Test","Chennai","2013-02-22","",""
"20498","M Vijay",NA,"DNB","-","-","-","-","1","Australia","Test","Chennai","2013-02-22","",""
"20499","V Sehwag",NA,"DNB","-","-","-","-","1","Australia","Test","Chennai","2013-02-22","",""
"20500","CA Pujara",NA,"DNB","-","-","-","-","3","Australia","Test","Chennai","2013-02-22","",""
"20501","V Kohli",NA,"DNB","-","-","-","-","3","Australia","Test","Chennai","2013-02-22","",""
"20502","SR Tendulkar",NA,"DNB","-","-","-","-","3","Australia","Test","Chennai","2013-02-22","",""
"20503","M Vijay",NA,"DNB","-","-","-","-","3","Australia","Test","Chennai","2013-02-22","",""
"20504","V Sehwag",NA,"DNB","-","-","-","-","3","Australia","Test","Chennai","2013-02-22","",""
"20505","MS Dhoni",NA,"DNB","-","-","-","-","3","Australia","Test","Chennai","2013-02-22","",""
"20506","B Kumar",NA,"DNB","-","-","-","-","3","Australia","Test","Chennai","2013-02-22","",""
"20507","V Sehwag",NA,"DNB","-","-","-","-","1","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20508","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20509","V Kohli",NA,"DNB","-","-","-","-","1","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20510","CA Pujara",NA,"DNB","-","-","-","-","1","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20511","M Vijay",NA,"DNB","-","-","-","-","1","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20512","SR Tendulkar",NA,"DNB","-","-","-","-","1","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20513","MS Dhoni",NA,"DNB","-","-","-","-","3","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20514","V Kohli",NA,"DNB","-","-","-","-","3","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20515","CA Pujara",NA,"DNB","-","-","-","-","3","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20516","M Vijay",NA,"DNB","-","-","-","-","3","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20517","SR Tendulkar",NA,"DNB","-","-","-","-","3","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20518","V Sehwag",NA,"DNB","-","-","-","-","3","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"20519","SR Tendulkar",NA,"DNB","-","-","-","-","1","Australia","Test","Mohali","2013-03-14","",""
"20520","CA Pujara",NA,"DNB","-","-","-","-","1","Australia","Test","Mohali","2013-03-14","",""
"20521","M Vijay",NA,"DNB","-","-","-","-","1","Australia","Test","Mohali","2013-03-14","",""
"20522","S Dhawan",NA,"DNB","-","-","-","-","1","Australia","Test","Mohali","2013-03-14","",""
"20523","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","Test","Mohali","2013-03-14","",""
"20524","V Kohli",NA,"DNB","-","-","-","-","1","Australia","Test","Mohali","2013-03-14","",""
"20525","S Dhawan",NA,"DNB","-","-","-","-","3","Australia","Test","Mohali","2013-03-14","",""
"20526","MS Dhoni",NA,"DNB","-","-","-","-","3","Australia","Test","Mohali","2013-03-14","",""
"20527","V Kohli",NA,"DNB","-","-","-","-","3","Australia","Test","Mohali","2013-03-14","",""
"20528","CA Pujara",NA,"DNB","-","-","-","-","3","Australia","Test","Mohali","2013-03-14","",""
"20529","M Vijay",NA,"DNB","-","-","-","-","3","Australia","Test","Mohali","2013-03-14","",""
"20530","AM Rahane",NA,"DNB","-","-","-","-","1","Australia","Test","Delhi","2013-03-22","",""
"20531","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","Test","Delhi","2013-03-22","",""
"20532","V Kohli",NA,"DNB","-","-","-","-","1","Australia","Test","Delhi","2013-03-22","",""
"20533","SR Tendulkar",NA,"DNB","-","-","-","-","1","Australia","Test","Delhi","2013-03-22","",""
"20534","CA Pujara",NA,"DNB","-","-","-","-","1","Australia","Test","Delhi","2013-03-22","",""
"20535","M Vijay",NA,"DNB","-","-","-","-","1","Australia","Test","Delhi","2013-03-22","",""
"20536","V Kohli",NA,"DNB","-","-","-","-","3","Australia","Test","Delhi","2013-03-22","",""
"20537","SR Tendulkar",NA,"DNB","-","-","-","-","3","Australia","Test","Delhi","2013-03-22","",""
"20538","CA Pujara",NA,"DNB","-","-","-","-","3","Australia","Test","Delhi","2013-03-22","",""
"20539","M Vijay",NA,"DNB","-","-","-","-","3","Australia","Test","Delhi","2013-03-22","",""
"20540","AM Rahane",NA,"DNB","-","-","-","-","3","Australia","Test","Delhi","2013-03-22","",""
"20541","MS Dhoni",NA,"DNB","-","-","-","-","3","Australia","Test","Delhi","2013-03-22","",""
"20542","RG Sharma",NA,"DNB","-","-","-","-","2","South Africa","ODI","Cardiff","2013-06-06","",""
"20543","S Dhawan",NA,"DNB","-","-","-","-","2","South Africa","ODI","Cardiff","2013-06-06","",""
"20544","KD Karthik",NA,"DNB","-","-","-","-","2","South Africa","ODI","Cardiff","2013-06-06","",""
"20545","MS Dhoni",NA,"DNB","-","-","-","-","2","South Africa","ODI","Cardiff","2013-06-06","",""
"20546","V Kohli",NA,"DNB","-","-","-","-","2","South Africa","ODI","Cardiff","2013-06-06","",""
"20547","RG Sharma",NA,"DNB","-","-","-","-","1","West Indies","ODI","The Oval","2013-06-11","",""
"20548","S Dhawan",NA,"DNB","-","-","-","-","1","West Indies","ODI","The Oval","2013-06-11","",""
"20549","SK Raina",NA,"DNB","-","-","-","-","1","West Indies","ODI","The Oval","2013-06-11","",""
"20550","KD Karthik",NA,"DNB","-","-","-","-","1","West Indies","ODI","The Oval","2013-06-11","",""
"20551","MS Dhoni",NA,"DNB","-","-","-","-","1","West Indies","ODI","The Oval","2013-06-11","",""
"20552","S Dhawan",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Birmingham","2013-06-15","",""
"20553","SK Raina",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Birmingham","2013-06-15","",""
"20554","KD Karthik",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Birmingham","2013-06-15","",""
"20555","MS Dhoni",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Birmingham","2013-06-15","",""
"20556","RG Sharma",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Birmingham","2013-06-15","",""
"20557","KD Karthik",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Cardiff","2013-06-20","",""
"20558","V Kohli",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Cardiff","2013-06-20","",""
"20559","RG Sharma",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Cardiff","2013-06-20","",""
"20560","S Dhawan",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Cardiff","2013-06-20","",""
"20561","SK Raina",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Cardiff","2013-06-20","",""
"20562","RG Sharma",NA,"DNB","-","-","-","-","2","England","ODI","Birmingham","2013-06-23","",""
"20563","S Dhawan",NA,"DNB","-","-","-","-","2","England","ODI","Birmingham","2013-06-23","",""
"20564","KD Karthik",NA,"DNB","-","-","-","-","2","England","ODI","Birmingham","2013-06-23","",""
"20565","MS Dhoni",NA,"DNB","-","-","-","-","2","England","ODI","Birmingham","2013-06-23","",""
"20566","V Kohli",NA,"DNB","-","-","-","-","2","England","ODI","Birmingham","2013-06-23","",""
"20567","KD Karthik",NA,"DNB","-","-","-","-","2","West Indies","ODI","Kingston","2013-06-30","",""
"20568","MS Dhoni",NA,"DNB","-","-","-","-","2","West Indies","ODI","Kingston","2013-06-30","",""
"20569","V Kohli",NA,"DNB","-","-","-","-","2","West Indies","ODI","Kingston","2013-06-30","",""
"20570","RG Sharma",NA,"DNB","-","-","-","-","2","West Indies","ODI","Kingston","2013-06-30","",""
"20571","S Dhawan",NA,"DNB","-","-","-","-","2","West Indies","ODI","Kingston","2013-06-30","",""
"20572","KD Karthik",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Kingston","2013-07-02","",""
"20573","M Vijay",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Kingston","2013-07-02","",""
"20574","RG Sharma",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Kingston","2013-07-02","",""
"20575","S Dhawan",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Kingston","2013-07-02","",""
"20576","RG Sharma",NA,"DNB","-","-","-","-","2","West Indies","ODI","Port of Spain","2013-07-05","",""
"20577","S Dhawan",NA,"DNB","-","-","-","-","2","West Indies","ODI","Port of Spain","2013-07-05","",""
"20578","SK Raina",NA,"DNB","-","-","-","-","2","West Indies","ODI","Port of Spain","2013-07-05","",""
"20579","KD Karthik",NA,"DNB","-","-","-","-","2","West Indies","ODI","Port of Spain","2013-07-05","",""
"20580","V Kohli",NA,"DNB","-","-","-","-","2","West Indies","ODI","Port of Spain","2013-07-05","",""
"20581","M Vijay",NA,"DNB","-","-","-","-","2","West Indies","ODI","Port of Spain","2013-07-05","",""
"20582","SK Raina",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Port of Spain","2013-07-09","",""
"20583","KD Karthik",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Port of Spain","2013-07-09","",""
"20584","V Kohli",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Port of Spain","2013-07-09","",""
"20585","M Vijay",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Port of Spain","2013-07-09","",""
"20586","RG Sharma",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Port of Spain","2013-07-09","",""
"20587","S Dhawan",NA,"DNB","-","-","-","-","2","Sri Lanka","ODI","Port of Spain","2013-07-09","",""
"20588","RG Sharma",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Port of Spain","2013-07-11","",""
"20589","S Dhawan",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Port of Spain","2013-07-11","",""
"20590","KD Karthik",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Port of Spain","2013-07-11","",""
"20591","MS Dhoni",NA,"DNB","-","-","-","-","1","Sri Lanka","ODI","Port of Spain","2013-07-11","",""
"20592","AT Rayudu",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-24","",""
"20593","KD Karthik",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-24","",""
"20594","V Kohli",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-24","",""
"20595","RG Sharma",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-24","",""
"20596","S Dhawan",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-24","",""
"20597","AT Rayudu",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Harare","2013-07-26","",""
"20598","KD Karthik",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Harare","2013-07-26","",""
"20599","V Kohli",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Harare","2013-07-26","",""
"20600","RG Sharma",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Harare","2013-07-26","",""
"20601","S Dhawan",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Harare","2013-07-26","",""
"20602","RG Sharma",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-28","",""
"20603","S Dhawan",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-28","",""
"20604","AT Rayudu",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-28","",""
"20605","KD Karthik",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","2013-07-28","",""
"20606","SK Raina",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-01","",""
"20607","AT Rayudu",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-01","",""
"20608","KD Karthik",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-01","",""
"20609","V Kohli",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-01","",""
"20610","RG Sharma",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-01","",""
"20611","CA Pujara",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-01","",""
"20612","KD Karthik",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-03","",""
"20613","S Dhawan",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-03","",""
"20614","AM Rahane",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-03","",""
"20615","V Kohli",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-03","",""
"20616","CA Pujara",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Bulawayo","2013-08-03","",""
"20617","S Dhawan",NA,"DNB","-","-","-","-","1","Australia","T20I","Rajkot","2013-10-10","",""
"20618","SK Raina",NA,"DNB","-","-","-","-","1","Australia","T20I","Rajkot","2013-10-10","",""
"20619","Yuvraj Singh",NA,"DNB","-","-","-","-","1","Australia","T20I","Rajkot","2013-10-10","",""
"20620","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","T20I","Rajkot","2013-10-10","",""
"20621","RG Sharma",NA,"DNB","-","-","-","-","1","Australia","T20I","Rajkot","2013-10-10","",""
"20622","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","ODI","Pune","2013-10-13","",""
"20623","RG Sharma",NA,"DNB","-","-","-","-","1","Australia","ODI","Pune","2013-10-13","",""
"20624","S Dhawan",NA,"DNB","-","-","-","-","1","Australia","ODI","Pune","2013-10-13","",""
"20625","SK Raina",NA,"DNB","-","-","-","-","1","Australia","ODI","Pune","2013-10-13","",""
"20626","S Dhawan",NA,"DNB","-","-","-","-","1","Australia","ODI","Jaipur","2013-10-16","",""
"20627","SK Raina",NA,"DNB","-","-","-","-","1","Australia","ODI","Jaipur","2013-10-16","",""
"20628","V Kohli",NA,"DNB","-","-","-","-","1","Australia","ODI","Jaipur","2013-10-16","",""
"20629","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","ODI","Jaipur","2013-10-16","",""
"20630","RG Sharma",NA,"DNB","-","-","-","-","1","Australia","ODI","Jaipur","2013-10-16","",""
"20631","MS Dhoni",NA,"DNB","-","-","-","-","2","Australia","ODI","Mohali","2013-10-19","",""
"20632","RG Sharma",NA,"DNB","-","-","-","-","2","Australia","ODI","Mohali","2013-10-19","",""
"20633","S Dhawan",NA,"DNB","-","-","-","-","2","Australia","ODI","Mohali","2013-10-19","",""
"20634","SK Raina",NA,"DNB","-","-","-","-","2","Australia","ODI","Mohali","2013-10-19","",""
"20635","RG Sharma",NA,"DNB","-","-","-","-","1","Australia","ODI","Ranchi","2013-10-23","",""
"20636","S Dhawan",NA,"DNB","-","-","-","-","1","Australia","ODI","Ranchi","2013-10-23","",""
"20637","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","ODI","Ranchi","2013-10-23","",""
"20638","V Kohli",NA,"DNB","-","-","-","-","1","Australia","ODI","Ranchi","2013-10-23","",""
"20639","Yuvraj Singh",NA,"DNB","-","-","-","-","1","Australia","ODI","Nagpur","2013-10-30","",""
"20640","MS Dhoni",NA,"DNB","-","-","-","-","1","Australia","ODI","Nagpur","2013-10-30","",""
"20641","RG Sharma",NA,"DNB","-","-","-","-","1","Australia","ODI","Nagpur","2013-10-30","",""
"20642","S Dhawan",NA,"DNB","-","-","-","-","1","Australia","ODI","Nagpur","2013-10-30","",""
"20643","Yuvraj Singh",NA,"DNB","-","-","-","-","2","Australia","ODI","Bengaluru","2013-11-02","",""
"20644","MS Dhoni",NA,"DNB","-","-","-","-","2","Australia","ODI","Bengaluru","2013-11-02","",""
"20645","V Kohli",NA,"DNB","-","-","-","-","2","Australia","ODI","Bengaluru","2013-11-02","",""
"20646","RG Sharma",NA,"DNB","-","-","-","-","2","Australia","ODI","Bengaluru","2013-11-02","",""
"20647","S Dhawan",NA,"DNB","-","-","-","-","2","Australia","ODI","Bengaluru","2013-11-02","",""
"20648","SK Raina",NA,"DNB","-","-","-","-","2","Australia","ODI","Bengaluru","2013-11-02","",""
"20649","S Dhawan",NA,"DNB","-","-","-","-","1","West Indies","Test","Kolkata","2013-11-06","",""
"20650","M Vijay",NA,"DNB","-","-","-","-","1","West Indies","Test","Kolkata","2013-11-06","",""
"20651","MS Dhoni",NA,"DNB","-","-","-","-","1","West Indies","Test","Kolkata","2013-11-06","",""
"20652","RG Sharma",NA,"DNB","-","-","-","-","1","West Indies","Test","Kolkata","2013-11-06","",""
"20653","CA Pujara",NA,"DNB","-","-","-","-","1","West Indies","Test","Kolkata","2013-11-06","",""
"20654","V Kohli",NA,"DNB","-","-","-","-","1","West Indies","Test","Kolkata","2013-11-06","",""
"20655","S Dhawan",NA,"DNB","-","-","-","-","3","West Indies","Test","Kolkata","2013-11-06","",""
"20656","M Vijay",NA,"DNB","-","-","-","-","3","West Indies","Test","Kolkata","2013-11-06","",""
"20657","MS Dhoni",NA,"DNB","-","-","-","-","3","West Indies","Test","Kolkata","2013-11-06","",""
