"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"16498","JH de Courcy",NA,"DNB","-","-","-","-","4","England","Test","The Oval","1953-08-15","",""
"16499","AK Davidson",NA,"DNB","-","-","-","-","4","England","Test","The Oval","1953-08-15","",""
"16500","RN Harvey",NA,"DNB","-","-","-","-","4","England","Test","The Oval","1953-08-15","",""
"16501","GRA Langley",NA,"DNB","-","-","-","-","4","England","Test","The Oval","1953-08-15","",""
"16502","AR Morris",NA,"DNB","-","-","-","-","2","England","Test","Brisbane","1954-11-26","",""
"16503","GRA Langley",NA,"DNB","-","-","-","-","2","England","Test","Brisbane","1954-11-26","",""
"16504","GB Hole",NA,"DNB","-","-","-","-","2","England","Test","Brisbane","1954-11-26","",""
"16505","LE Favell",NA,"DNB","-","-","-","-","2","England","Test","Brisbane","1954-11-26","",""
"16506","RN Harvey",NA,"DNB","-","-","-","-","2","England","Test","Brisbane","1954-11-26","",""
"16507","AR Morris",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1954-11-26","",""
"16508","GRA Langley",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1954-11-26","",""
"16509","GB Hole",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1954-11-26","",""
"16510","LE Favell",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1954-11-26","",""
"16511","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1954-11-26","",""
"16512","GB Hole",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1954-12-17","",""
"16513","AR Morris",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1954-12-17","",""
"16514","JW Burke",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1954-12-17","",""
"16515","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1954-12-17","",""
"16516","R Benaud",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1954-12-17","",""
"16517","GRA Langley",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1954-12-17","",""
"16518","LE Favell",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1954-12-17","",""
"16519","LE Favell",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1954-12-17","",""
"16520","JW Burke",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1954-12-17","",""
"16521","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1954-12-17","",""
"16522","GRA Langley",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1954-12-17","",""
"16523","GB Hole",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1954-12-17","",""
"16524","AR Morris",NA,"DNB","-","-","-","-","3","England","Test","Sydney","1954-12-17","",""
"16525","AR Morris",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1954-12-31","",""
"16526","LV Maddocks",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1954-12-31","",""
"16527","GB Hole",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1954-12-31","",""
"16528","LE Favell",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1954-12-31","",""
"16529","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1954-12-31","",""
"16530","AR Morris",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1954-12-31","",""
"16531","LV Maddocks",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1954-12-31","",""
"16532","GB Hole",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1954-12-31","",""
"16533","LE Favell",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1954-12-31","",""
"16534","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1954-12-31","",""
"16535","RN Harvey",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1955-01-28","",""
"16536","CC McDonald",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1955-01-28","",""
"16537","AR Morris",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1955-01-28","",""
"16538","LV Maddocks",NA,"DNB","-","-","-","-","2","England","Test","Adelaide","1955-01-28","",""
"16539","IWG Johnson",NA,"DNB","-","-","-","-","4","England","Test","Adelaide","1955-01-28","",""
"16540","RN Harvey",NA,"DNB","-","-","-","-","4","England","Test","Adelaide","1955-01-28","",""
"16541","CC McDonald",NA,"DNB","-","-","-","-","4","England","Test","Adelaide","1955-01-28","",""
"16542","AR Morris",NA,"DNB","-","-","-","-","4","England","Test","Adelaide","1955-01-28","",""
"16543","LV Maddocks",NA,"DNB","-","-","-","-","4","England","Test","Adelaide","1955-01-28","",""
"16544","JW Burke",NA,"DNB","-","-","-","-","4","England","Test","Adelaide","1955-01-28","",""
"16545","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1955-02-25","",""
"16546","WJ Watson",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1955-02-25","",""
"16547","PJP Burge",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1955-02-25","",""
"16548","LV Maddocks",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1955-02-25","",""
"16549","LE Favell",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1955-02-25","",""
"16550","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Sydney","1955-02-25","",""
"16551","IWG Johnson",NA,"DNB","-","-","-","-","2","West Indies","Test","Kingston","1955-03-26","",""
"16552","AR Morris",NA,"DNB","-","-","-","-","2","West Indies","Test","Kingston","1955-03-26","",""
"16553","CC McDonald",NA,"DNB","-","-","-","-","2","West Indies","Test","Kingston","1955-03-26","",""
"16554","PJP Burge",NA,"DNB","-","-","-","-","2","West Indies","Test","Kingston","1955-03-26","",""
"16555","RN Harvey",NA,"DNB","-","-","-","-","2","West Indies","Test","Kingston","1955-03-26","",""
"16556","LV Maddocks",NA,"DNB","-","-","-","-","2","West Indies","Test","Kingston","1955-03-26","",""
"16557","AR Morris",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-03-26","",""
"16558","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-03-26","",""
"16559","PJP Burge",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-03-26","",""
"16560","LV Maddocks",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-03-26","",""
"16561","IWG Johnson",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-03-26","",""
"16562","RN Harvey",NA,"DNB","-","-","-","-","1","West Indies","Test","Port of Spain","1955-04-11","",""
"16563","CC McDonald",NA,"DNB","-","-","-","-","1","West Indies","Test","Port of Spain","1955-04-11","",""
"16564","AR Morris",NA,"DNB","-","-","-","-","1","West Indies","Test","Port of Spain","1955-04-11","",""
"16565","WJ Watson",NA,"DNB","-","-","-","-","1","West Indies","Test","Port of Spain","1955-04-11","",""
"16566","GRA Langley",NA,"DNB","-","-","-","-","1","West Indies","Test","Port of Spain","1955-04-11","",""
"16567","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Port of Spain","1955-04-11","",""
"16568","AR Morris",NA,"DNB","-","-","-","-","3","West Indies","Test","Port of Spain","1955-04-11","",""
"16569","WJ Watson",NA,"DNB","-","-","-","-","3","West Indies","Test","Port of Spain","1955-04-11","",""
"16570","GRA Langley",NA,"DNB","-","-","-","-","3","West Indies","Test","Port of Spain","1955-04-11","",""
"16571","RN Harvey",NA,"DNB","-","-","-","-","3","West Indies","Test","Port of Spain","1955-04-11","",""
"16572","GRA Langley",NA,"DNB","-","-","-","-","1","West Indies","Test","Georgetown","1955-04-26","",""
"16573","WJ Watson",NA,"DNB","-","-","-","-","1","West Indies","Test","Georgetown","1955-04-26","",""
"16574","RN Harvey",NA,"DNB","-","-","-","-","1","West Indies","Test","Georgetown","1955-04-26","",""
"16575","WA Johnston",NA,"DNB","-","-","-","-","1","West Indies","Test","Georgetown","1955-04-26","",""
"16576","CC McDonald",NA,"DNB","-","-","-","-","1","West Indies","Test","Georgetown","1955-04-26","",""
"16577","AR Morris",NA,"DNB","-","-","-","-","1","West Indies","Test","Georgetown","1955-04-26","",""
"16578","RN Harvey",NA,"DNB","-","-","-","-","3","West Indies","Test","Georgetown","1955-04-26","",""
"16579","WA Johnston",NA,"DNB","-","-","-","-","3","West Indies","Test","Georgetown","1955-04-26","",""
"16580","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Georgetown","1955-04-26","",""
"16581","AR Morris",NA,"DNB","-","-","-","-","3","West Indies","Test","Georgetown","1955-04-26","",""
"16582","GRA Langley",NA,"DNB","-","-","-","-","3","West Indies","Test","Georgetown","1955-04-26","",""
"16583","WJ Watson",NA,"DNB","-","-","-","-","3","West Indies","Test","Georgetown","1955-04-26","",""
"16584","CC McDonald",NA,"DNB","-","-","-","-","2","West Indies","Test","Bridgetown","1955-05-14","",""
"16585","LE Favell",NA,"DNB","-","-","-","-","2","West Indies","Test","Bridgetown","1955-05-14","",""
"16586","GRA Langley",NA,"DNB","-","-","-","-","2","West Indies","Test","Bridgetown","1955-05-14","",""
"16587","CC McDonald",NA,"DNB","-","-","-","-","4","West Indies","Test","Bridgetown","1955-05-14","",""
"16588","WJ Watson",NA,"DNB","-","-","-","-","4","West Indies","Test","Bridgetown","1955-05-14","",""
"16589","LE Favell",NA,"DNB","-","-","-","-","4","West Indies","Test","Bridgetown","1955-05-14","",""
"16590","GRA Langley",NA,"DNB","-","-","-","-","4","West Indies","Test","Bridgetown","1955-05-14","",""
"16591","RN Harvey",NA,"DNB","-","-","-","-","4","West Indies","Test","Bridgetown","1955-05-14","",""
"16592","RN Harvey",NA,"DNB","-","-","-","-","1","West Indies","Test","Kingston","1955-06-11","",""
"16593","CC McDonald",NA,"DNB","-","-","-","-","1","West Indies","Test","Kingston","1955-06-11","",""
"16594","WA Johnston",NA,"DNB","-","-","-","-","1","West Indies","Test","Kingston","1955-06-11","",""
"16595","AR Morris",NA,"DNB","-","-","-","-","1","West Indies","Test","Kingston","1955-06-11","",""
"16596","GRA Langley",NA,"DNB","-","-","-","-","1","West Indies","Test","Kingston","1955-06-11","",""
"16597","LE Favell",NA,"DNB","-","-","-","-","1","West Indies","Test","Kingston","1955-06-11","",""
"16598","RN Harvey",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-06-11","",""
"16599","CC McDonald",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-06-11","",""
"16600","WA Johnston",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-06-11","",""
"16601","AR Morris",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-06-11","",""
"16602","GRA Langley",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-06-11","",""
"16603","LE Favell",NA,"DNB","-","-","-","-","3","West Indies","Test","Kingston","1955-06-11","",""
"16604","R Benaud",NA,"DNB","-","-","-","-","1","England","Test","Nottingham","1956-06-07","",""
"16605","PJP Burge",NA,"DNB","-","-","-","-","1","England","Test","Nottingham","1956-06-07","",""
"16606","GRA Langley",NA,"DNB","-","-","-","-","1","England","Test","Nottingham","1956-06-07","",""
"16607","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Nottingham","1956-06-07","",""
"16608","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Nottingham","1956-06-07","",""
"16609","PJP Burge",NA,"DNB","-","-","-","-","3","England","Test","Nottingham","1956-06-07","",""
"16610","RR Lindwall",NA,"DNB","-","-","-","-","3","England","Test","Nottingham","1956-06-07","",""
"16611","GRA Langley",NA,"DNB","-","-","-","-","3","England","Test","Nottingham","1956-06-07","",""
"16612","AK Davidson",NA,"DNB","-","-","-","-","3","England","Test","Nottingham","1956-06-07","",""
"16613","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Nottingham","1956-06-07","",""
"16614","CC McDonald",NA,"DNB","-","-","-","-","3","England","Test","Nottingham","1956-06-07","",""
"16615","JW Burke",NA,"DNB","-","-","-","-","2","England","Test","Lord's","1956-06-21","",""
"16616","RN Harvey",NA,"DNB","-","-","-","-","2","England","Test","Lord's","1956-06-21","",""
"16617","CC McDonald",NA,"DNB","-","-","-","-","2","England","Test","Lord's","1956-06-21","",""
"16618","PJP Burge",NA,"DNB","-","-","-","-","2","England","Test","Lord's","1956-06-21","",""
"16619","IWG Johnson",NA,"DNB","-","-","-","-","2","England","Test","Lord's","1956-06-21","",""
"16620","GRA Langley",NA,"DNB","-","-","-","-","2","England","Test","Lord's","1956-06-21","",""
"16621","JW Burke",NA,"DNB","-","-","-","-","4","England","Test","Lord's","1956-06-21","",""
"16622","KD Mackay",NA,"DNB","-","-","-","-","4","England","Test","Lord's","1956-06-21","",""
"16623","RN Harvey",NA,"DNB","-","-","-","-","4","England","Test","Lord's","1956-06-21","",""
"16624","CC McDonald",NA,"DNB","-","-","-","-","4","England","Test","Lord's","1956-06-21","",""
"16625","WPA Crawford",NA,"DNB","-","-","-","-","4","England","Test","Lord's","1956-06-21","",""
"16626","PJP Burge",NA,"DNB","-","-","-","-","4","England","Test","Lord's","1956-06-21","",""
"16627","GRA Langley",NA,"DNB","-","-","-","-","4","England","Test","Lord's","1956-06-21","",""
"16628","PJP Burge",NA,"DNB","-","-","-","-","1","England","Test","Leeds","1956-07-12","",""
"16629","LV Maddocks",NA,"DNB","-","-","-","-","1","England","Test","Leeds","1956-07-12","",""
"16630","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Leeds","1956-07-12","",""
"16631","JW Burke",NA,"DNB","-","-","-","-","1","England","Test","Leeds","1956-07-12","",""
"16632","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Leeds","1956-07-12","",""
"16633","KR Miller",NA,"DNB","-","-","-","-","1","England","Test","Leeds","1956-07-12","",""
"16634","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Manchester","1956-07-26","",""
"16635","JW Burke",NA,"DNB","-","-","-","-","1","England","Test","Manchester","1956-07-26","",""
"16636","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Manchester","1956-07-26","",""
"16637","KD Mackay",NA,"DNB","-","-","-","-","1","England","Test","Manchester","1956-07-26","",""
"16638","LV Maddocks",NA,"DNB","-","-","-","-","1","England","Test","Manchester","1956-07-26","",""
"16639","ID Craig",NA,"DNB","-","-","-","-","1","England","Test","Manchester","1956-07-26","",""
"16640","GRA Langley",NA,"DNB","-","-","-","-","1","England","Test","The Oval","1956-08-23","",""
"16641","ID Craig",NA,"DNB","-","-","-","-","1","England","Test","The Oval","1956-08-23","",""
"16642","JW Burke",NA,"DNB","-","-","-","-","1","England","Test","The Oval","1956-08-23","",""
"16643","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","The Oval","1956-08-23","",""
"16644","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","The Oval","1956-08-23","",""
"16645","GRA Langley",NA,"DNB","-","-","-","-","3","England","Test","The Oval","1956-08-23","",""
"16646","ID Craig",NA,"DNB","-","-","-","-","3","England","Test","The Oval","1956-08-23","",""
"16647","CC McDonald",NA,"DNB","-","-","-","-","3","England","Test","The Oval","1956-08-23","",""
"16648","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","The Oval","1956-08-23","",""
"16649","GRA Langley",NA,"DNB","-","-","-","-","2","Pakistan","Test","Karachi","1956-10-11","",""
"16650","ID Craig",NA,"DNB","-","-","-","-","2","Pakistan","Test","Karachi","1956-10-11","",""
"16651","JW Burke",NA,"DNB","-","-","-","-","2","Pakistan","Test","Karachi","1956-10-11","",""
"16652","RN Harvey",NA,"DNB","-","-","-","-","2","Pakistan","Test","Karachi","1956-10-11","",""
"16653","CC McDonald",NA,"DNB","-","-","-","-","2","Pakistan","Test","Karachi","1956-10-11","",""
"16654","R Benaud",NA,"DNB","-","-","-","-","4","Pakistan","Test","Karachi","1956-10-11","",""
"16655","GRA Langley",NA,"DNB","-","-","-","-","4","Pakistan","Test","Karachi","1956-10-11","",""
"16656","ID Craig",NA,"DNB","-","-","-","-","4","Pakistan","Test","Karachi","1956-10-11","",""
"16657","JW Burke",NA,"DNB","-","-","-","-","4","Pakistan","Test","Karachi","1956-10-11","",""
"16658","RN Harvey",NA,"DNB","-","-","-","-","4","Pakistan","Test","Karachi","1956-10-11","",""
"16659","CC McDonald",NA,"DNB","-","-","-","-","4","Pakistan","Test","Karachi","1956-10-11","",""
"16660","JW Burke",NA,"DNB","-","-","-","-","1","India","Test","Chennai","1956-10-19","",""
"16661","ID Craig",NA,"DNB","-","-","-","-","1","India","Test","Chennai","1956-10-19","",""
"16662","RN Harvey",NA,"DNB","-","-","-","-","1","India","Test","Chennai","1956-10-19","",""
"16663","CC McDonald",NA,"DNB","-","-","-","-","1","India","Test","Chennai","1956-10-19","",""
"16664","GRA Langley",NA,"DNB","-","-","-","-","1","India","Test","Chennai","1956-10-19","",""
"16665","PJP Burge",NA,"DNB","-","-","-","-","1","India","Test","Chennai","1956-10-19","",""
"16666","JW Burke",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1956-10-19","",""
"16667","ID Craig",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1956-10-19","",""
"16668","RN Harvey",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1956-10-19","",""
"16669","CC McDonald",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1956-10-19","",""
"16670","KD Mackay",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1956-10-19","",""
"16671","GRA Langley",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1956-10-19","",""
"16672","PJP Burge",NA,"DNB","-","-","-","-","3","India","Test","Chennai","1956-10-19","",""
"16673","PJP Burge",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1956-10-26","",""
"16674","RN Harvey",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1956-10-26","",""
"16675","LV Maddocks",NA,"DNB","-","-","-","-","1","India","Test","Mumbai (BS)","1956-10-26","",""
"16676","RN Harvey",NA,"DNB","-","-","-","-","3","India","Test","Mumbai (BS)","1956-10-26","",""
"16677","LV Maddocks",NA,"DNB","-","-","-","-","3","India","Test","Mumbai (BS)","1956-10-26","",""
"16678","PJP Burge",NA,"DNB","-","-","-","-","3","India","Test","Mumbai (BS)","1956-10-26","",""
"16679","ID Craig",NA,"DNB","-","-","-","-","2","India","Test","Kolkata","1956-11-02","",""
"16680","CC McDonald",NA,"DNB","-","-","-","-","2","India","Test","Kolkata","1956-11-02","",""
"16681","KD Mackay",NA,"DNB","-","-","-","-","2","India","Test","Kolkata","1956-11-02","",""
"16682","GRA Langley",NA,"DNB","-","-","-","-","2","India","Test","Kolkata","1956-11-02","",""
"16683","PJP Burge",NA,"DNB","-","-","-","-","2","India","Test","Kolkata","1956-11-02","",""
"16684","RN Harvey",NA,"DNB","-","-","-","-","4","India","Test","Kolkata","1956-11-02","",""
"16685","CC McDonald",NA,"DNB","-","-","-","-","4","India","Test","Kolkata","1956-11-02","",""
"16686","KD Mackay",NA,"DNB","-","-","-","-","4","India","Test","Kolkata","1956-11-02","",""
"16687","GRA Langley",NA,"DNB","-","-","-","-","4","India","Test","Kolkata","1956-11-02","",""
"16688","PJP Burge",NA,"DNB","-","-","-","-","4","India","Test","Kolkata","1956-11-02","",""
"16689","ID Craig",NA,"DNB","-","-","-","-","4","India","Test","Kolkata","1956-11-02","",""
"16690","JW Burke",NA,"DNB","-","-","-","-","1","South Africa","Test","Johannesburg","1957-12-23","",""
"16691","ATW Grout",NA,"DNB","-","-","-","-","1","South Africa","Test","Johannesburg","1957-12-23","",""
"16692","ID Craig",NA,"DNB","-","-","-","-","1","South Africa","Test","Johannesburg","1957-12-23","",""
"16693","RB Simpson",NA,"DNB","-","-","-","-","1","South Africa","Test","Johannesburg","1957-12-23","",""
"16694","CC McDonald",NA,"DNB","-","-","-","-","1","South Africa","Test","Johannesburg","1957-12-23","",""
"16695","PJP Burge",NA,"DNB","-","-","-","-","1","South Africa","Test","Johannesburg","1957-12-23","",""
"16696","ATW Grout",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1957-12-23","",""
"16697","ID Craig",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1957-12-23","",""
"16698","RB Simpson",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1957-12-23","",""
"16699","CC McDonald",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1957-12-23","",""
"16700","PJP Burge",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1957-12-23","",""
"16701","RN Harvey",NA,"DNB","-","-","-","-","2","South Africa","Test","Cape Town","1957-12-31","",""
"16702","ID Craig",NA,"DNB","-","-","-","-","2","South Africa","Test","Cape Town","1957-12-31","",""
"16703","CC McDonald",NA,"DNB","-","-","-","-","2","South Africa","Test","Cape Town","1957-12-31","",""
"16704","ATW Grout",NA,"DNB","-","-","-","-","2","South Africa","Test","Cape Town","1957-12-31","",""
"16705","KD Mackay",NA,"DNB","-","-","-","-","2","South Africa","Test","Cape Town","1957-12-31","",""
"16706","RB Simpson",NA,"DNB","-","-","-","-","2","South Africa","Test","Cape Town","1957-12-31","",""
"16707","RN Harvey",NA,"DNB","-","-","-","-","3","South Africa","Test","Cape Town","1957-12-31","",""
"16708","ID Craig",NA,"DNB","-","-","-","-","3","South Africa","Test","Cape Town","1957-12-31","",""
"16709","CC McDonald",NA,"DNB","-","-","-","-","3","South Africa","Test","Cape Town","1957-12-31","",""
"16710","ATW Grout",NA,"DNB","-","-","-","-","3","South Africa","Test","Cape Town","1957-12-31","",""
"16711","RB Simpson",NA,"DNB","-","-","-","-","3","South Africa","Test","Cape Town","1957-12-31","",""
"16712","I Meckiff",NA,"DNB","-","-","-","-","3","South Africa","Test","Cape Town","1957-12-31","",""
"16713","ID Craig",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","1958-01-24","",""
"16714","CC McDonald",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","1958-01-24","",""
"16715","RB Simpson",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","1958-01-24","",""
"16716","JW Burke",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","1958-01-24","",""
"16717","RN Harvey",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","1958-01-24","",""
"16718","ATW Grout",NA,"DNB","-","-","-","-","2","South Africa","Test","Durban","1958-01-24","",""
"16719","RN Harvey",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","1958-02-07","",""
"16720","ID Craig",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","1958-02-07","",""
"16721","CC McDonald",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","1958-02-07","",""
"16722","ATW Grout",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","1958-02-07","",""
"16723","RB Simpson",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","1958-02-07","",""
"16724","JW Burke",NA,"DNB","-","-","-","-","2","South Africa","Test","Johannesburg","1958-02-07","",""
"16725","RN Harvey",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1958-02-07","",""
"16726","ID Craig",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1958-02-07","",""
"16727","CC McDonald",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1958-02-07","",""
"16728","ATW Grout",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1958-02-07","",""
"16729","KD Mackay",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1958-02-07","",""
"16730","RB Simpson",NA,"DNB","-","-","-","-","3","South Africa","Test","Johannesburg","1958-02-07","",""
"16731","JW Burke",NA,"DNB","-","-","-","-","1","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16732","ID Craig",NA,"DNB","-","-","-","-","1","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16733","RN Harvey",NA,"DNB","-","-","-","-","1","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16734","CC McDonald",NA,"DNB","-","-","-","-","1","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16735","ATW Grout",NA,"DNB","-","-","-","-","1","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16736","RB Simpson",NA,"DNB","-","-","-","-","1","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16737","JW Burke",NA,"DNB","-","-","-","-","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16738","ID Craig",NA,"DNB","-","-","-","-","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16739","LF Kline",NA,"DNB","-","-","-","-","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16740","RN Harvey",NA,"DNB","-","-","-","-","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16741","CC McDonald",NA,"DNB","-","-","-","-","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16742","ATW Grout",NA,"DNB","-","-","-","-","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16743","KD Mackay",NA,"DNB","-","-","-","-","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16744","RB Simpson",NA,"DNB","-","-","-","-","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"16745","LF Kline",NA,"DNB","-","-","-","-","1","England","Test","Brisbane","1958-12-05","",""
"16746","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Brisbane","1958-12-05","",""
"16747","ATW Grout",NA,"DNB","-","-","-","-","1","England","Test","Brisbane","1958-12-05","",""
"16748","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Brisbane","1958-12-05","",""
"16749","NCL O'Neill",NA,"DNB","-","-","-","-","1","England","Test","Brisbane","1958-12-05","",""
"16750","JW Burke",NA,"DNB","-","-","-","-","1","England","Test","Brisbane","1958-12-05","",""
"16751","PJP Burge",NA,"DNB","-","-","-","-","1","England","Test","Brisbane","1958-12-05","",""
"16752","ATW Grout",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1958-12-05","",""
"16753","CC McDonald",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1958-12-05","",""
"16754","NCL O'Neill",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1958-12-05","",""
"16755","PJP Burge",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1958-12-05","",""
"16756","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Brisbane","1958-12-05","",""
"16757","JW Burke",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1958-12-31","",""
"16758","RB Simpson",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1958-12-31","",""
"16759","RN Harvey",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1958-12-31","",""
"16760","CC McDonald",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1958-12-31","",""
"16761","ATW Grout",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1958-12-31","",""
"16762","NCL O'Neill",NA,"DNB","-","-","-","-","1","England","Test","Melbourne","1958-12-31","",""
"16763","RN Harvey",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1958-12-31","",""
"16764","CC McDonald",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1958-12-31","",""
"16765","LF Kline",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1958-12-31","",""
"16766","ATW Grout",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1958-12-31","",""
"16767","NCL O'Neill",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1958-12-31","",""
"16768","JW Burke",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1958-12-31","",""
"16769","KD Mackay",NA,"DNB","-","-","-","-","3","England","Test","Melbourne","1958-12-31","",""
