"","player_name","teamName","runs","balls_faced","4s","6s","strike_rate","innings_number","opposition","match_format","venue","date","city","batting_position"
"1716","MJ Clarke",NA,"80","90","3","0","88.88","1","Pakistan","ODI","Adelaide","2010-01-26","",""
"1717","SM Katich",NA,"80","138","9","0","57.97","1","Pakistan","Test","Lord's","2010-07-13","",""
"1718","MJ Clarke",NA,"80","139","11","0","57.55","3","England","Test","Adelaide","2010-12-03","",""
"1719","BJ Haddin",NA,"80","145","6","2","55.17","2","New Zealand","Test","Brisbane","2011-12-01","",""
"1720","AR Border",NA,"79","82","7","0","96.34","2","Sri Lanka","ODI","Sydney","1985-01-08","",""
"1721","SR Waugh",NA,"79","117","10","0","67.52","1","England","Test","Adelaide","1986-12-12","",""
"1722","GR Marsh",NA,"79","257","7","0","30.73","4","England","Test","Melbourne","1990-12-26","",""
"1723","DC Boon",NA,"79","101","6","0","78.21","2","India","ODI","Sydney","1992-01-14","",""
"1724","MG Bevan",NA,"79","142","4","0","55.63","2","Pakistan","ODI","Melbourne","1997-01-16","",""
"1725","PR Reiffel",NA,"79","115","6","0","68.69","3","South Africa","Test","Melbourne","1997-12-26","",""
"1726","AC Gilchrist",NA,"79","77","7","4","102.59","2","India","ODI","Vadodara","2007-10-11","",""
"1727","MR Marsh",NA,"79","85","6","0","92.94","2","West Indies","ODI","Bridgetown","2016-06-21","",""
"1728","UT Khawaja",NA,"79","98","5","1","80.61","3","Pakistan","Test","Sydney","2017-01-03","",""
"1729","GHS Trott",NA,"79","-","11","0","-","1","England","Test","Melbourne","1898-01-01","",""
"1730","RA Duff",NA,"79","-","13","0","-","1","England","Test","Adelaide","1904-01-15","",""
"1731","J Ryder",NA,"79","83","7","1","95.18","3","England","Test","Sydney","1928-12-14","",""
"1732","DG Bradman",NA,"79","220","9","0","35.90","1","England","Test","Melbourne","1928-12-29","",""
"1733","SJ McCabe",NA,"79","-","7","0","-","2","South Africa","Test","Sydney","1931-12-18","",""
"1734","KR Miller",NA,"79","154","6","1","51.29","1","England","Test","Brisbane","1946-11-29","",""
"1735","DG Bradman",NA,"79","162","2","0","48.76","1","England","Test","Melbourne","1947-01-01","",""
"1736","IR Redpath",NA,"79","-","13","0","-","3","India","Test","Brisbane","1968-01-19","",""
"1737","R Edwards",NA,"79","178","9","0","44.38","2","England","Test","The Oval","1972-08-10","",""
"1738","KR Stackpole",NA,"79","163","9","0","48.46","4","England","Test","The Oval","1972-08-10","",""
"1739","IR Redpath",NA,"79","188","12","0","42.02","1","Pakistan","Test","Sydney","1973-01-06","",""
"1740","KD Walters",NA,"79","142","9","0","55.63","1","New Zealand","Test","Melbourne","1973-12-29","",""
"1741","RB McCosker",NA,"79","224","8","0","35.26","4","England","Test","Lord's","1975-07-31","",""
"1742","WM Darling",NA,"79","140","7","0","56.42","4","Pakistan","Test","Perth","1979-03-24","",""
"1743","J Dyson",NA,"79","126","8","0","62.69","1","New Zealand","ODI","Sydney","1980-11-25","",""
"1744","J Dyson",NA,"79","188","7","0","42.02","1","England","Test","Sydney","1983-01-02","",""
"1745","KC Wessels",NA,"79","118","10","0","66.94","2","New Zealand","ODI","Melbourne","1983-01-09","",""
"1746","GR Marsh",NA,"79","172","4","1","45.93","3","West Indies","Test","Adelaide","1989-02-03","",""
"1747","DM Jones",NA,"79","172","7","0","45.93","1","England","Test","Leeds","1989-06-08","",""
"1748","AR Border",NA,"79","87","7","2","90.80","1","West Indies","ODI","Bridgetown","1991-03-13","",""
"1749","GRJ Matthews",NA,"79","200","7","0","39.50","1","West Indies","Test","Sydney","1993-01-02","",""
"1750","MA Taylor",NA,"79","126","6","0","62.69","1","England","ODI","Manchester","1993-05-19","",""
"1751","DM Jones",NA,"79","113","5","0","69.91","1","South Africa","ODI","Sydney","1994-01-23","",""
"1752","MG Bevan",NA,"79","95","7","0","83.15","1","South Africa","ODI","Guwahati","1996-11-01","",""
"1753","ME Waugh",NA,"79","170","8","1","46.47","1","West Indies","Test","Perth","1997-02-01","",""
"1754","SR Waugh",NA,"79","71","6","2","111.26","2","Zimbabwe","ODI","Hobart","2001-01-30","",""
"1755","DR Martyn",NA,"79","75","5","0","105.33","1","South Africa","ODI","Sydney","2006-02-05","",""
"1756","SM Katich",NA,"79","90","9","1","87.77","1","South Africa","ODI","Johannesburg","2006-03-12","",""
"1757","SR Watson",NA,"79","74","10","2","106.75","1","India","ODI","Kuala Lumpur","2006-09-16","",""
"1758","GB Hogg",NA,"79","102","10","0","77.45","1","India","Test","Sydney","2008-01-02","",""
"1759","MJ Clarke",NA,"79","108","6","0","73.14","1","India","ODI","Adelaide","2008-02-17","",""
"1760","A Symonds",NA,"79","118","9","3","66.94","3","West Indies","Test","Kingston","2008-05-22","",""
"1761","RT Ponting",NA,"79","124","13","0","63.70","2","New Zealand","Test","Adelaide","2008-11-28","",""
"1762","SE Marsh",NA,"79","97","4","1","81.44","1","South Africa","ODI","Melbourne","2009-01-16","",""
"1763","DJ Hussey",NA,"79","96","6","0","82.29","2","New Zealand","ODI","Adelaide","2009-02-10","",""
"1764","RT Ponting",NA,"79","95","9","1","83.15","1","West Indies","ODI","Johannesburg","2009-09-26","",""
"1765","MJ North",NA,"79","157","7","0","50.31","1","West Indies","Test","Brisbane","2009-11-26","",""
"1766","SM Katich",NA,"79","191","8","1","41.36","1","New Zealand","Test","Wellington","2010-03-19","",""
"1767","MEK Hussey",NA,"79","60","5","2","131.66","1","England","ODI","Lord's","2010-07-03","",""
"1768","SR Watson",NA,"79","92","8","1","85.86","1","Zimbabwe","ODI","Ahmedabad","2011-02-21","",""
"1769","MS Harris",NA,"79","120","8","0","65.83","2","India","Test","Sydney","2019-01-03","",""
"1770","JM Gregory",NA,"78","112","8","0","69.64","3","England","Test","Adelaide","1921-01-14","",""
"1771","J Ryder",NA,"78","-","8","0","-","1","South Africa","Test","Durban","1921-11-05","",""
"1772","MHN Walker",NA,"78","84","10","0","92.85","2","England","Test","The Oval","1977-08-25","",""
"1773","J Dyson",NA,"78","146","6","1","53.42","2","New Zealand","ODI","Melbourne","1983-01-09","",""
"1774","DM Jones",NA,"78","94","8","0","82.97","2","England","ODI","Melbourne","1985-02-17","",""
"1775","AR Border",NA,"78","239","7","0","32.63","3","New Zealand","Test","Wellington","1990-03-15","",""
"1776","SR Waugh",NA,"78","134","8","0","58.20","3","England","Test","Manchester","1993-06-03","",""
"1777","MG Bevan",NA,"78","88","6","0","88.63","2","West Indies","ODI","Sydney","1996-01-01","",""
"1778","MTG Elliott",NA,"78","162","9","0","48.14","3","West Indies","Test","Sydney","1996-11-29","",""
"1779","ME Waugh",NA,"78","164","5","0","47.56","3","West Indies","Test","Melbourne","2000-12-26","",""
"1780","JL Langer",NA,"78","113","10","0","69.02","4","West Indies","Test","Georgetown","2003-04-10","",""
"1781","C Kelleway",NA,"78","232","2","0","33.62","3","England","Test","Sydney","1920-12-17","",""
"1782","AL Hassett",NA,"78","227","5","1","34.36","2","England","Test","Adelaide","1947-01-31","",""
"1783","CC McDonald",NA,"78","-","7","0","-","1","England","Test","Lord's","1956-06-21","",""
"1784","KD Mackay",NA,"78","-","-","0","-","2","India","Test","Delhi","1959-12-12","",""
"1785","RB Simpson",NA,"78","-","5","0","-","1","South Africa","Test","Adelaide","1964-01-24","",""
"1786","BK Shepherd",NA,"78","-","9","0","-","3","South Africa","Test","Adelaide","1964-01-24","",""
"1787","WM Lawry",NA,"78","181","10","0","43.09","2","England","Test","Leeds","1964-07-02","",""
"1788","BN Jarman",NA,"78","-","10","1","-","1","India","Test","Mumbai (BS)","1964-10-10","",""
"1789","WM Lawry",NA,"78","198","5","0","39.39","3","England","Test","Melbourne","1965-12-30","",""
"1790","RW Marsh",NA,"78","-","8","1","-","1","West Indies","Test","Bridgetown","1973-03-09","",""
"1791","GS Chappell",NA,"78","221","6","0","35.29","3","New Zealand","Test","Melbourne","1980-12-26","",""
"1792","KD Walters",NA,"78","148","6","0","52.70","2","India","Test","Melbourne","1981-02-07","",""
"1793","AR Border",NA,"78","227","5","0","34.36","1","West Indies","Test","Adelaide","1982-01-30","",""
"1794","BM Laird",NA,"78","224","3","0","34.82","3","West Indies","Test","Adelaide","1982-01-30","",""
"1795","GM Ritchie",NA,"78","152","10","1","51.31","1","West Indies","Test","Georgetown","1984-03-02","",""
"1796","KJ Hughes",NA,"78","76","8","2","102.63","1","West Indies","ODI","Castries","1984-04-19","",""
"1797","AR Border",NA,"78","103","6","1","75.72","1","West Indies","ODI","Melbourne","1989-01-14","",""
"1798","AR Border",NA,"78","184","10","0","42.39","1","England","Test","Sydney","1991-01-04","",""
"1799","DC Boon",NA,"78","107","9","0","72.89","1","India","ODI","Melbourne","1992-01-18","",""
"1800","GR Marsh",NA,"78","136","3","0","57.35","1","India","ODI","Sydney","1992-01-20","",""
"1801","AR Border",NA,"78","140","10","0","55.71","3","Sri Lanka","Test","Moratuwa","1992-09-08","",""
"1802","MA Taylor",NA,"78","109","1","0","71.55","2","Pakistan","ODI","Adelaide","1992-12-13","",""
"1803","MA Taylor",NA,"78","122","5","3","63.93","1","New Zealand","ODI","Dunedin","1993-03-19","",""
"1804","MA Taylor",NA,"78","92","6","0","84.78","2","India","ODI","Mohali","1996-11-03","",""
"1805","AC Gilchrist",NA,"78","119","12","0","65.54","1","India","Test","Melbourne","1999-12-26","",""
"1806","RT Ponting",NA,"78","80","9","0","97.50","1","Pakistan","ODI","Sydney","2000-02-04","",""
"1807","DR Martyn",NA,"78","101","14","0","77.22","2","New Zealand","Test","Wellington","2000-03-24","",""
"1808","ML Hayden",NA,"78","103","5","3","75.72","2","South Africa","ODI","Potchefstroom","2002-03-27","",""
"1809","JL Langer",NA,"78","109","8","1","71.55","1","West Indies","Test","Bridgetown","2003-05-01","",""
"1810","SR Waugh",NA,"78","124","10","1","62.90","1","Zimbabwe","Test","Perth","2003-10-09","",""
"1811","RT Ponting",NA,"78","92","5","1","84.78","1","West Indies","ODI","Melbourne","2005-01-14","",""
"1812","DR Martyn",NA,"78","91","12","0","85.71","2","England","ODI","Jaipur","2006-10-21","",""
"1813","SR Watson",NA,"78","156","10","1","50.00","2","India","Test","Mohali","2008-10-17","",""
"1814","SE Marsh",NA,"78","103","9","0","75.72","1","South Africa","ODI","Hobart","2009-01-18","",""
"1815","MEK Hussey",NA,"78","96","5","1","81.25","2","South Africa","ODI","Perth","2009-01-30","",""
"1816","BJ Haddin",NA,"78","61","7","4","127.86","2","South Africa","ODI","Port Elizabeth","2009-04-13","",""
"1817","RT Ponting",NA,"78","101","12","1","77.22","2","England","Test","Leeds","2009-08-07","",""
"1818","RT Ponting",NA,"78","140","12","0","55.71","2","New Zealand","Test","Brisbane","2011-12-01","",""
"1819","SPD Smith",NA,"78","107","5","0","72.89","2","West Indies","ODI","Bridgetown","2016-06-21","",""
"1820","GJ Maxwell",NA,"78","44","10","1","177.27","1","Pakistan","ODI","Sydney","2017-01-22","",""
"1821","KD Mackay",NA,"77","-","-","1","-","2","South Africa","Test","Port Elizabeth","1958-02-28","",""
"1822","AK Davidson",NA,"77","-","10","2","-","3","England","Test","Manchester","1961-07-27","",""
"1823","RB McCosker",NA,"77","129","7","0","59.68","3","New Zealand","Test","Christchurch","1977-02-18","",""
"1824","MG Bevan",NA,"77","107","10","0","71.96","2","Zimbabwe","ODI","Harare","1999-10-24","",""
"1825","SR Watson",NA,"77","113","4","2","68.14","2","Kenya","ODI","Nairobi (Gym)","2002-09-05","",""
"1826","SM Katich",NA,"77","96","9","0","80.20","4","India","Test","Sydney","2004-01-02","",""
"1827","MJ Clarke",NA,"77","86","2","1","89.53","1","Sri Lanka","ODI","Sydney","2008-02-08","",""
"1828","CE McLeod",NA,"77","-","-","0","-","3","England","Test","The Oval","1899-08-14","",""
"1829","WW Armstrong",NA,"77","-","7","0","-","3","England","Test","Melbourne","1908-01-01","",""
"1830","JM Gregory",NA,"77","135","8","0","57.03","2","England","Test","Melbourne","1921-02-11","",""
"1831","WW Armstrong",NA,"77","-","10","1","-","1","England","Test","Leeds","1921-07-02","",""
"1832","AF Kippax",NA,"77","176","-","0","43.75","1","England","Test","Leeds","1930-07-11","",""
"1833","DG Bradman",NA,"77","106","6","1","72.64","3","England","Test","The Oval","1934-08-18","",""
"1834","RR Lindwall",NA,"77","-","-","0","-","2","England","Test","Leeds","1948-07-22","",""
"1835","IWG Johnson",NA,"77","-","7","0","-","2","England","Test","Sydney","1951-01-05","",""
"1836","AR Morris",NA,"77","-","8","0","-","3","South Africa","Test","Adelaide","1953-01-24","",""
"1837","NCL O'Neill",NA,"77","194","7","0","39.69","2","England","Test","Sydney","1959-01-09","",""
"1838","R Benaud",NA,"77","-","7","0","-","2","West Indies","Test","Adelaide","1961-01-27","",""
"1839","BC Booth",NA,"77","-","7","1","-","3","England","Test","Adelaide","1963-01-25","",""
"1840","RB Simpson",NA,"77","-","8","0","-","3","India","Test","Chennai","1964-10-02","",""
"1841","IR Redpath",NA,"77","-","13","0","-","2","India","Test","Mumbai (BS)","1969-11-04","",""
"1842","DF Whatmore",NA,"77","91","14","0","84.61","2","India","Test","Delhi","1979-10-13","",""
"1843","KC Wessels",NA,"77","109","6","0","70.64","2","West Indies","ODI","Melbourne","1984-02-11","",""
"1844","DM Jones",NA,"77","132","4","0","58.33","1","West Indies","ODI","Sydney","1989-01-12","",""
"1845","MA Taylor",NA,"77","193","7","0","39.89","2","Pakistan","Test","Adelaide","1990-01-19","",""
"1846","DC Boon",NA,"77","115","7","0","66.95","2","West Indies","ODI","Brisbane","1992-01-12","",""
"1847","DM Jones",NA,"77","153","8","0","50.32","1","Sri Lanka","Test","Colombo (RPS)","1992-08-28","",""
"1848","AR Border",NA,"77","121","12","0","63.63","1","England","Test","Lord's","1993-06-17","",""
"1849","AC Gilchrist",NA,"77","88","5","2","87.50","1","South Africa","ODI","Durban","1997-04-05","",""
"1850","PR Reiffel",NA,"77","113","10","0","68.14","1","New Zealand","Test","Brisbane","1997-11-07","",""
"1851","MJ Di Venuto",NA,"77","74","9","0","104.05","2","New Zealand","ODI","Adelaide","1997-12-07","",""
"1852","AC Gilchrist",NA,"77","84","9","0","91.66","1","India","ODI","Colombo (SSC)","1999-08-28","",""
"1853","MG Bevan",NA,"77","97","7","0","79.38","1","Pakistan","ODI","Sydney","2000-01-19","",""
"1854","AC Gilchrist",NA,"77","65","10","1","118.46","1","New Zealand","ODI","Dunedin","2000-02-23","",""
"1855","MJ Slater",NA,"77","82","13","0","93.90","2","England","Test","Birmingham","2001-07-05","",""
"1856","SR Waugh",NA,"77","117","15","0","65.81","1","England","Test","Melbourne","2002-12-26","",""
"1857","AC Gilchrist",NA,"77","81","9","2","95.06","2","West Indies","Test","Georgetown","2003-04-10","",""
"1858","A Symonds",NA,"77","85","8","0","90.58","2","West Indies","ODI","Port of Spain","2003-05-25","",""
"1859","DR Martyn",NA,"77","112","2","0","68.75","1","Bangladesh","ODI","Cardiff","2005-06-18","",""
"1860","ML Hayden",NA,"77","120","9","0","64.16","3","ICC World XI","Test","Sydney","2005-10-14","",""
"1861","ML Hayden",NA,"77","93","8","1","82.79","4","India","Test","Nagpur","2008-11-06","",""
"1862","MJ Clarke",NA,"77","143","7","0","53.84","3","Pakistan","Test","Leeds","2010-07-21","",""
"1863","SPD Smith",NA,"77","100","9","2","77.00","3","Pakistan","Test","Leeds","2010-07-21","",""
"1864","RT Ponting",NA,"77","147","12","0","52.38","1","India","Test","Bengaluru","2010-10-09","",""
"1865","SPD Smith",NA,"77","105","3","0","73.33","1","Pakistan","ODI","Abu Dhabi","2014-10-12","",""
"1866","MG Johnson",NA,"77","94","9","2","81.91","4","England","Test","Cardiff","2015-07-08","",""
"1867","DA Warner",NA,"77","62","11","0","124.19","3","England","Test","Birmingham","2015-07-29","",""
"1868","DA Warner",NA,"77","40","6","5","192.50","2","South Africa","T20I","Johannesburg","2016-03-06","",""
"1869","CT Bancroft",NA,"77","103","14","0","74.75","2","South Africa","Test","Cape Town","2018-03-22","",""
"1870","JM Gregory",NA,"76","133","10","0","57.14","4","England","Test","Melbourne","1921-02-11","",""
"1871","KR Stackpole",NA,"76","-","11","0","-","4","West Indies","Test","Georgetown","1973-04-06","",""
"1872","ME Waugh",NA,"76","109","10","0","69.72","2","Zimbabwe","ODI","Nagpur","1996-03-01","",""
"1873","RT Ponting",NA,"76","147","6","0","51.70","1","Pakistan","Test","Peshawar","1998-10-15","",""
"1874","AC Gilchrist",NA,"76","93","8","2","81.72","2","Pakistan","ODI","Lord's","2001-06-23","",""
"1875","AC Voges",NA,"76","88","7","0","86.36","2","India","ODI","Mohali","2013-10-19","",""
"1876","GJ Bailey",NA,"76","58","6","1","131.03","2","India","ODI","Brisbane","2016-01-15","",""
"1877","MR Marsh",NA,"76","40","2","7","190.00","1","New Zealand","ODI","Canberra","2016-12-06","",""
"1878","J Worrall",NA,"76","-","14","0","-","1","England","Test","Leeds","1899-06-29","",""
"1879","C Hill",NA,"76","-","-","0","-","2","South Africa","Test","Johannesburg","1902-10-11","",""
"1880","WM Woodfull",NA,"76","-","8","0","-","1","South Africa","Test","Brisbane","1931-11-27","",""
"1881","DG Bradman",NA,"76","138","11","0","55.07","1","England","Test","Brisbane","1933-02-10","",""
"1882","AK Davidson",NA,"76","-","13","1","-","1","England","Test","Lord's","1953-06-25","",""
"1883","RB Simpson",NA,"76","-","-","0","-","2","England","Test","Birmingham","1961-06-08","",""
"1884","GD McKenzie",NA,"76","153","6","2","49.67","3","South Africa","Test","Sydney","1964-01-10","",""
"1885","KD Walters",NA,"76","207","5","0","36.71","2","West Indies","Test","Melbourne","1968-12-26","",""
"1886","EW Freeman",NA,"76","89","5","3","85.39","2","West Indies","Test","Sydney","1969-01-03","",""
"1887","IM Chappell",NA,"76","-","3","1","-","2","West Indies","Test","Adelaide","1969-01-24","",""
"1888","RB McCosker",NA,"76","108","7","0","70.37","3","England","Test","Melbourne","1975-02-08","",""
"1889","GS Chappell",NA,"76","175","6","0","43.42","2","India","Test","Melbourne","1981-02-07","",""
"1890","DW Hookes",NA,"76","95","8","1","80.00","2","England","ODI","Adelaide","1983-01-30","",""
"1891","KC Wessels",NA,"76","130","5","0","58.46","2","Zimbabwe","ODI","Nottingham","1983-06-09","",""
"1892","KJ Hughes",NA,"76","188","7","0","40.42","2","Pakistan","Test","Sydney","1984-01-02","",""
"1893","WB Phillips",NA,"76","202","10","0","37.62","3","West Indies","Test","Georgetown","1984-03-02","",""
"1894","DC Boon",NA,"76","102","5","0","74.50","1","India","ODI","Melbourne","1986-01-31","",""
"1895","AR Border",NA,"76","156","11","0","48.71","1","England","Test","The Oval","1989-08-24","",""
"1896","MA Taylor",NA,"76","116","4","0","65.51","1","Pakistan","ODI","Sydney","1990-02-25","",""
"1897","DM Jones",NA,"76","105","6","1","72.38","2","New Zealand","ODI","Melbourne","1991-01-15","",""
"1898","MA Taylor",NA,"76","243","7","0","31.27","4","West Indies","Test","Bridgetown","1991-04-19","",""
"1899","AR Border",NA,"76","102","5","2","74.50","2","India","ODI","Adelaide","1991-12-15","",""
"1900","DC Boon",NA,"76","170","9","0","44.70","1","West Indies","Test","Sydney","1993-01-02","",""
"1901","DC Boon",NA,"76","105","7","0","72.38","1","South Africa","ODI","Port Elizabeth","1994-02-22","",""
"1902","MA Taylor",NA,"76","155","12","0","49.03","1","England","Test","Nottingham","1997-08-07","",""
"1903","RT Ponting",NA,"76","96","6","0","79.16","1","South Africa","ODI","Sydney","1998-01-27","",""
"1904","DS Lehmann",NA,"76","87","6","0","87.35","2","England","ODI","Sydney","1999-01-17","",""
"1905","DS Lehmann",NA,"76","94","8","0","80.85","1","New Zealand","ODI","Cardiff","1999-05-20","",""
"1906","AC Gilchrist",NA,"76","60","10","1","126.66","2","India","ODI","Margao","2001-04-06","",""
"1907","SM Katich",NA,"76","86","7","0","88.37","1","West Indies","ODI","Adelaide","2005-01-26","",""
"1908","A Symonds",NA,"76","71","9","2","107.04","2","South Africa","ODI","Durban","2006-03-10","",""
"1909","AC Gilchrist",NA,"76","46","9","5","165.21","2","Bangladesh","ODI","Chattogram","2006-04-23","",""
"1910","RT Ponting",NA,"76","53","13","0","143.39","1","India","T20I","Mumbai (BS)","2007-10-20","",""
"1911","PA Jaques",NA,"76","136","8","1","55.88","3","West Indies","Test","North Sound","2008-05-30","",""
"1912","SE Marsh",NA,"76","105","4","0","72.38","1","Bangladesh","ODI","Darwin","2008-08-30","",""
"1913","SR Watson",NA,"76","84","9","0","90.47","2","West Indies","ODI","Sydney","2013-02-08","",""
"1914","GJ Maxwell",NA,"76","81","9","1","93.82","2","Pakistan","ODI","Dubai (DSC)","2014-10-10","",""
"1915","AJ Finch",NA,"76","67","11","0","113.43","2","South Africa","ODI","Sydney","2014-11-23","",""
"1916","AC Voges",NA,"76","130","12","0","58.46","1","England","Test","The Oval","2015-08-20","",""
"1917","MS Wade",NA,"76","88","3","0","86.36","2","Sri Lanka","ODI","Colombo (RPS)","2016-08-24","",""
"1918","SPD Smith",NA,"76","156","8","0","48.71","1","England","Test","Melbourne","2017-12-26","",""
"1919","DJM Short",NA,"76","44","8","3","172.72","2","New Zealand","T20I","Auckland","2018-02-16","",""
"1920","DJM Short",NA,"76","53","7","4","143.39","1","Pakistan","T20I","Harare","2018-07-08","",""
"1921","GS Chappell",NA,"75","83","5","2","90.36","1","New Zealand","ODI","Christchurch","1974-03-31","",""
"1922","AR Border",NA,"75","85","5","0","88.23","2","Pakistan","ODI","Melbourne","1982-01-09","",""
"1923","WB Phillips",NA,"75","68","8","0","110.29","2","Sri Lanka","ODI","Perth","1985-02-03","",""
"1924","MG Bevan",NA,"75","127","3","0","59.05","2","India","ODI","Delhi","1998-04-14","",""
"1925","RT Ponting",NA,"75","99","8","0","75.75","2","England","ODI","Melbourne","1999-01-15","",""
"1926","MJ Clarke",NA,"75","100","5","0","75.00","1","West Indies","ODI","Gros Islet","2003-05-21","",""
"1927","MJ Clarke",NA,"75","75","5","1","100.00","1","Pakistan","ODI","Perth","2005-01-30","",""
"1928","MEK Hussey",NA,"75","74","5","1","101.35","1","ICC World XI","ODI","Melbourne (Docklands)","2005-10-09","",""
"1929","MEK Hussey",NA,"75","71","4","2","105.63","2","New Zealand","ODI","Adelaide","2009-02-10","",""
"1930","HJH Scott",NA,"75","-","10","0","-","1","England","Test","Lord's","1884-07-21","",""
"1931","J Worrall",NA,"75","-","15","0","-","3","England","Test","The Oval","1899-08-14","",""
"1932","CG Macartney",NA,"75","-","9","0","-","1","England","Test","Adelaide","1908-01-10","",""
"1933","WW Armstrong",NA,"75","123","5","0","60.97","1","South Africa","Test","Melbourne","1910-12-31","",""
"1934","VS Ransford",NA,"75","120","3","0","62.50","1","South Africa","Test","Melbourne","1911-02-17","",""
"1935","JM Taylor",NA,"75","-","10","0","-","2","England","Test","The Oval","1921-08-13","",""
"1936","CC McDonald",NA,"75","-","-","1","-","2","South Africa","Test","Johannesburg","1957-12-23","",""
"1937","RB Simpson",NA,"75","237","5","0","31.64","2","West Indies","Test","Melbourne","1961-02-10","",""
"1938","BC Booth",NA,"75","152","5","0","49.34","1","South Africa","Test","Sydney","1964-01-10","",""
"1939","GN Yallop",NA,"75","-","8","0","-","2","West Indies","Test","Port of Spain","1978-04-15","",""
"1940","WM Darling",NA,"75","131","8","0","57.25","2","Pakistan","Test","Perth","1979-03-24","",""
"1941","BM Laird",NA,"75","218","8","0","34.40","3","West Indies","Test","Brisbane","1979-12-01","",""
"1942","IM Chappell",NA,"75","151","6","0","49.66","2","England","Test","Melbourne","1980-02-01","",""
"1943","GRJ Matthews",NA,"75","210","11","0","35.71","2","Pakistan","Test","Melbourne","1983-12-26","",""
"1944","GM Ritchie",NA,"75","53","7","3","141.50","1","India","ODI","Hyderabad (Deccan)","1986-09-24","",""
"1945","DC Boon",NA,"75","125","7","0","60.00","1","England","ODI","Kolkata","1987-11-08","",""
"1946","AR Border",NA,"75","193","10","0","38.86","1","Pakistan","Test","Lahore","1988-10-07","",""
"1947","AR Border",NA,"75","330","5","0","22.72","2","West Indies","Test","Sydney","1989-01-26","",""
"1948","SR Waugh",NA,"75","149","9","0","50.33","2","New Zealand","Test","Wellington","1993-03-04","",""
"1949","SR Waugh",NA,"75","102","13","0","73.52","1","England","Test","Nottingham","1997-08-07","",""
"1950","ME Waugh",NA,"75","109","4","1","68.80","1","New Zealand","ODI","Dunedin","2000-02-23","",""
"1951","AC Gilchrist",NA,"75","80","16","0","93.75","2","New Zealand","Test","Hamilton","2000-03-31","",""
"1952","JL Langer",NA,"75","157","7","1","47.77","2","New Zealand","Test","Perth","2001-11-30","",""
"1953","A Symonds",NA,"75","82","9","0","91.46","1","West Indies","ODI","Gros Islet","2003-05-21","",""
"1954","SM Katich",NA,"75","109","9","1","68.80","1","India","Test","Adelaide","2003-12-12","",""
"1955","MG Bevan",NA,"75","91","6","0","82.41","1","Zimbabwe","ODI","Adelaide","2004-01-26","",""
"1956","AC Gilchrist",NA,"75","65","11","1","115.38","2","India","ODI","Perth","2004-02-01","",""
"1957","RT Ponting",NA,"75","67","10","2","111.94","1","New Zealand","ODI","Christchurch","2005-12-10","",""
"1958","MEK Hussey",NA,"75","155","10","1","48.38","1","South Africa","Test","Durban","2006-03-24","",""
"1959","RT Ponting",NA,"75","128","9","0","58.59","3","England","Test","Perth","2006-12-14","",""
"1960","MJ Clarke",NA,"75","111","9","0","67.56","2","New Zealand","ODI","Sydney","2007-01-21","",""
"1961","RT Ponting",NA,"75","75","7","0","100.00","1","England","ODI","Melbourne","2007-02-09","",""
"1962","ML Hayden",NA,"75","89","5","3","84.26","1","India","ODI","Kochi","2007-10-02","",""
"1963","A Symonds",NA,"75","84","3","1","89.28","2","India","ODI","Chandigarh","2007-10-08","",""
"1964","MEK Hussey",NA,"75","94","4","0","79.78","1","New Zealand","ODI","Melbourne","2009-02-06","",""
"1965","PJ Hughes",NA,"75","121","11","1","61.98","3","South Africa","Test","Johannesburg","2009-02-26","",""
"1966","NM Hauritz",NA,"75","152","8","1","49.34","1","Pakistan","Test","Melbourne","2009-12-26","",""
"1967","MS Wade",NA,"75","108","2","1","69.44","1","Afghanistan","ODI","Sharjah","2012-08-25","",""
"1968","MJ Clarke",NA,"75","94","3","2","79.78","1","Afghanistan","ODI","Sharjah","2012-08-25","",""
"1969","MJ Clarke",NA,"75","76","10","1","98.68","1","England","ODI","Southampton","2013-09-16","",""
"1970","BJ Haddin",NA,"75","90","13","0","83.33","1","England","Test","Sydney","2014-01-03","",""
"1971","CL White",NA,"75","43","6","4","174.41","1","England","T20I","Hobart","2014-01-29","",""
"1972","GJ Bailey",NA,"75","110","6","1","68.18","1","England","ODI","Leeds","2015-09-11","",""
"1973","GJ Maxwell",NA,"75","43","7","3","174.41","2","South Africa","T20I","Johannesburg","2016-03-06","",""
"1974","UT Khawaja",NA,"75","136","14","0","55.14","3","South Africa","Test","Port Elizabeth","2018-03-09","",""
"1975","VT Trumper",NA,"74","100","5","0","74.00","4","South Africa","Test","Sydney","1911-03-03","",""
"1976","NCL O'Neill",NA,"74","-","-","2","-","3","West Indies","Test","Bridgetown","1965-05-05","",""
"1977","IR Redpath",NA,"74","236","11","0","31.35","3","South Africa","Test","Durban","1970-02-05","",""
"1978","IM Chappell",NA,"74","176","7","0","42.04","4","West Indies","Test","Brisbane","1975-11-28","",""
"1979","GS Chappell",NA,"74","100","6","0","74.00","2","West Indies","ODI","Sydney","1979-11-27","",""
"1980","SP O'Donnell",NA,"74","101","7","0","73.26","2","Pakistan","ODI","Melbourne","1985-02-24","",""
"1981","SK Warne",NA,"74","110","7","0","67.27","2","New Zealand","Test","Brisbane","1993-12-03","",""
"1982","IA Healy",NA,"74","121","7","2","61.15","2","West Indies","Test","Bridgetown","1995-03-31","",""
